activity_id,mol_chembl_id,compound_name,assay_chembl_id,assay_type,assay_cell_type,assay_organism,pref_name,description,standard_type,standard_relation,standard_value,standard_units,canonical_smiles,doc_chembl_id,title,journal,year,volume,issue,first_page,last_page,doi,pubmed_id,patent_id
1975110,CHEMBL240355,"N-(2-(6-(2,4-diamino-6-ethyl-pyrimidin-5-yl)-2,2-dimethyl-3-oxo-2,3-dihydrobenzo[b][1,4]-oxazin-4-yl)-ethyl)-acetamide",CHEMBL898581,A,,,Cytochrome P450 2C9,Inhibition of CYP2C9,IC50,>,30000.0,nM,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCNC(C)=O)C(=O)C(C)(C)O2,CHEMBL1149625,"Rational design of 6-(2,4-diaminopyrimidinyl)-1,4-benzoxazin-3-ones as small molecule renin inhibitors.",Bioorg. Med. Chem.,2007.0,15,17,5912,5949,10.1016/j.bmc.2007.05.069,17574423.0,
1982386,CHEMBL391963,"(3R,4S)-N-(3,5-bis(trifluoromethyl)benzyl)-1-(1-acetylpiperidine-4-carbonyl)-N-methyl-4-phenylpyrrolidine-3-carboxamide",CHEMBL899350,A,,Homo sapiens,Cytochrome P450 2C9,Inhibition of human CYP2C9,IC50,=,26000.0,nM,CC(=O)N1CCC(C(=O)N2C[C@H](c3ccccc3)[C@@H](C(=O)N(C)Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)C2)CC1,CHEMBL1149712,Pyrrolidine-carboxamides and oxadiazoles as potent hNK1 antagonists.,Bioorg. Med. Chem. Lett.,2007.0,17,19,5310,5315,10.1016/j.bmcl.2007.08.028,17723300.0,
1982415,CHEMBL392465,"1-(4-((3R,4S)-3-(5-(2-(3,5-bis(trifluoromethyl)phenyl)propan-2-yl)-1,2,4-oxadiazol-3-yl)-4-(4-fluoro-2-methylphenyl)pyrrolidine-1-carbonyl)piperidin-1-yl)ethanone",CHEMBL899350,A,,Homo sapiens,Cytochrome P450 2C9,Inhibition of human CYP2C9,IC50,=,9000.0,nM,CC(=O)N1CCC(C(=O)N2C[C@H](c3ccc(F)cc3C)[C@@H](c3noc(C(C)(C)c4cc(C(F)(F)F)cc(C(F)(F)F)c4)n3)C2)CC1,CHEMBL1149712,Pyrrolidine-carboxamides and oxadiazoles as potent hNK1 antagonists.,Bioorg. Med. Chem. Lett.,2007.0,17,19,5310,5315,10.1016/j.bmcl.2007.08.028,17723300.0,
1982416,CHEMBL392464,"1-(4-((3S,4R)-3-(3-(2-(3,5-bis(trifluoromethyl)phenyl)propan-2-yl)-1,2,4-oxadiazol-5-yl)-4-(4-fluoro-2-methylphenyl)pyrrolidine-1-carbonyl)piperidin-1-yl)ethanone",CHEMBL899350,A,,Homo sapiens,Cytochrome P450 2C9,Inhibition of human CYP2C9,IC50,=,89000.0,nM,CC(=O)N1CCC(C(=O)N2C[C@@H](c3nc(C(C)(C)c4cc(C(F)(F)F)cc(C(F)(F)F)c4)no3)[C@H](c3ccc(F)cc3C)C2)CC1,CHEMBL1149712,Pyrrolidine-carboxamides and oxadiazoles as potent hNK1 antagonists.,Bioorg. Med. Chem. Lett.,2007.0,17,19,5310,5315,10.1016/j.bmcl.2007.08.028,17723300.0,
1982417,CHEMBL392463,"1-(4-((3R,4S)-3-(3-(2-(3,5-bis(trifluoromethyl)phenyl)propan-2-yl)-1,2,4-oxadiazol-5-yl)-4-(4-fluoro-2-methylphenyl)pyrrolidine-1-carbonyl)piperidin-1-yl)ethanone",CHEMBL899350,A,,Homo sapiens,Cytochrome P450 2C9,Inhibition of human CYP2C9,IC50,=,47000.0,nM,CC(=O)N1CCC(C(=O)N2C[C@H](c3ccc(F)cc3C)[C@@H](c3nc(C(C)(C)c4cc(C(F)(F)F)cc(C(F)(F)F)c4)no3)C2)CC1,CHEMBL1149712,Pyrrolidine-carboxamides and oxadiazoles as potent hNK1 antagonists.,Bioorg. Med. Chem. Lett.,2007.0,17,19,5310,5315,10.1016/j.bmcl.2007.08.028,17723300.0,
1982418,CHEMBL235882,"(3R,4S)-N-(3,5-bis(trifluoromethyl)benzyl)-4-(4-fluoro-2-methylphenyl)-N-methyl-1-(2-methylpyrazine-5-carbonyl)pyrrolidine-3-carboxamide",CHEMBL899350,A,,Homo sapiens,Cytochrome P450 2C9,Inhibition of human CYP2C9,IC50,=,43000.0,nM,Cc1cnc(C(=O)N2C[C@H](c3ccc(F)cc3C)[C@@H](C(=O)N(C)Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)C2)cn1,CHEMBL1149712,Pyrrolidine-carboxamides and oxadiazoles as potent hNK1 antagonists.,Bioorg. Med. Chem. Lett.,2007.0,17,19,5310,5315,10.1016/j.bmcl.2007.08.028,17723300.0,
1982419,CHEMBL391615,"(3R,4S)-N-(2-(3,5-bis(trifluoromethyl)phenyl)propan-2-yl)-1-(1-acetylpiperidine-4-carbonyl)-4-(4-fluoro-2-methylphenyl)-N-methylpyrrolidine-3-carboxamide",CHEMBL899350,A,,Homo sapiens,Cytochrome P450 2C9,Inhibition of human CYP2C9,IC50,>,100000.0,nM,CC(=O)N1CCC(C(=O)N2C[C@H](c3ccc(F)cc3C)[C@@H](C(=O)N(C)C(C)(C)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)C2)CC1,CHEMBL1149712,Pyrrolidine-carboxamides and oxadiazoles as potent hNK1 antagonists.,Bioorg. Med. Chem. Lett.,2007.0,17,19,5310,5315,10.1016/j.bmcl.2007.08.028,17723300.0,
1982420,CHEMBL391964,"(3R,4S)-N-(3,5-bis(trifluoromethyl)benzyl)-1-(1-acetylpiperidine-4-carbonyl)-4-(4-fluoro-2-methylphenyl)-N-methylpyrrolidine-3-carboxamide",CHEMBL899350,A,,Homo sapiens,Cytochrome P450 2C9,Inhibition of human CYP2C9,IC50,=,69000.0,nM,CC(=O)N1CCC(C(=O)N2C[C@H](c3ccc(F)cc3C)[C@@H](C(=O)N(C)Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)C2)CC1,CHEMBL1149712,Pyrrolidine-carboxamides and oxadiazoles as potent hNK1 antagonists.,Bioorg. Med. Chem. Lett.,2007.0,17,19,5310,5315,10.1016/j.bmcl.2007.08.028,17723300.0,
1983105,CHEMBL236902,(S)-benzyl 4-(5-((2-aminophenyl)carbamoyl)pyridin-2-yl)-2-methylpiperazine-1-carboxylate,CHEMBL899446,A,,,Cytochrome P450 2C9,Inhibition of CYP2C9,IC50,=,24500.0,nM,C[C@H]1CN(c2ccc(C(=O)Nc3ccccc3N)cn2)CCN1C(=O)OCc1ccccc1,CHEMBL1137437,The discovery of 6-amino nicotinamides as potent and selective histone deacetylase inhibitors.,Bioorg. Med. Chem. Lett.,2007.0,17,19,5300,5309,10.1016/j.bmcl.2007.08.023,17761416.0,
1994149,CHEMBL118,4-(5-p-Tolyl-3-trifluoromethyl-pyrazol-1-yl)-benzenesulfonamide,CHEMBL899614,A,,,Cytochrome P450 2C9,Inhibition of recombinant CYP2C9 by fluorescence inhibition assay,IC50,=,10000.0,nM,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,CHEMBL1137572,"CYP2C9 structure-metabolism relationships: substrates, inhibitors, and metabolites.",J. Med. Chem.,2007.0,50,22,5382,5391,10.1021/jm070745g,17915853.0,
1994150,CHEMBL244132,5-(4-methylphenyl)-1-(4-sulfamoylphenyl)-1H-pyrazol-3-carboxylic acid,CHEMBL899614,A,,,Cytochrome P450 2C9,Inhibition of recombinant CYP2C9 by fluorescence inhibition assay,IC50,>,40000.0,nM,Cc1ccc(-c2cc(C(=O)O)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,CHEMBL1137572,"CYP2C9 structure-metabolism relationships: substrates, inhibitors, and metabolites.",J. Med. Chem.,2007.0,50,22,5382,5391,10.1021/jm070745g,17915853.0,
1994151,CHEMBL244131,2-[4-(5-(4-methylphenyl)-3-trifluoromethyl-1H-pyrazol-1-yl)-phenyl]-acetic acid,CHEMBL899614,A,,,Cytochrome P450 2C9,Inhibition of recombinant CYP2C9 by fluorescence inhibition assay,IC50,>,40000.0,nM,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(CC(=O)O)cc2)cc1,CHEMBL1137572,"CYP2C9 structure-metabolism relationships: substrates, inhibitors, and metabolites.",J. Med. Chem.,2007.0,50,22,5382,5391,10.1021/jm070745g,17915853.0,
1994152,CHEMBL388226,2-[4-(5-(4-trifluoromethylphenyl)-3-trifluoromethyl-1H-pyrazol-1-yl)phenyl]-acetic acid,CHEMBL899614,A,,,Cytochrome P450 2C9,Inhibition of recombinant CYP2C9 by fluorescence inhibition assay,IC50,=,25000.0,nM,O=C(O)Cc1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(C(F)(F)F)cc2)cc1,CHEMBL1137572,"CYP2C9 structure-metabolism relationships: substrates, inhibitors, and metabolites.",J. Med. Chem.,2007.0,50,22,5382,5391,10.1021/jm070745g,17915853.0,
1994153,CHEMBL244130,"1,5-bis-(4-methylphenyl)-3-trifluoromethyl-pyrazole",CHEMBL899614,A,,,Cytochrome P450 2C9,Inhibition of recombinant CYP2C9 by fluorescence inhibition assay,IC50,>,40000.0,nM,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(C)cc2)cc1,CHEMBL1137572,"CYP2C9 structure-metabolism relationships: substrates, inhibitors, and metabolites.",J. Med. Chem.,2007.0,50,22,5382,5391,10.1021/jm070745g,17915853.0,
1994154,CHEMBL285831,4-[3-Trifluoromethyl-5-(4-trifluoromethyl-phenyl)-pyrazol-1-yl]-benzenesulfonamide,CHEMBL899614,A,,,Cytochrome P450 2C9,Inhibition of recombinant CYP2C9 by fluorescence inhibition assay,IC50,=,17000.0,nM,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(C(F)(F)F)cc2)cc1,CHEMBL1137572,"CYP2C9 structure-metabolism relationships: substrates, inhibitors, and metabolites.",J. Med. Chem.,2007.0,50,22,5382,5391,10.1021/jm070745g,17915853.0,
1994155,CHEMBL440055,ethyl 4-[5-(4-Methylphenyl)-3-trifluoromethyl-1H-pyrazol-1-yl]-benzoate,CHEMBL899614,A,,,Cytochrome P450 2C9,Inhibition of recombinant CYP2C9 by fluorescence inhibition assay,IC50,>,40000.0,nM,CCOC(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(C)cc2)cc1,CHEMBL1137572,"CYP2C9 structure-metabolism relationships: substrates, inhibitors, and metabolites.",J. Med. Chem.,2007.0,50,22,5382,5391,10.1021/jm070745g,17915853.0,
1994156,CHEMBL241971,ethyl 4-[5-(4-Trifluoromethylphenyl)-3-trifluoromethyl-1H-pyrazol-1-yl]-benzoate,CHEMBL899614,A,,,Cytochrome P450 2C9,Inhibition of recombinant CYP2C9 by fluorescence inhibition assay,IC50,>,40000.0,nM,CCOC(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(C(F)(F)F)cc2)cc1,CHEMBL1137572,"CYP2C9 structure-metabolism relationships: substrates, inhibitors, and metabolites.",J. Med. Chem.,2007.0,50,22,5382,5391,10.1021/jm070745g,17915853.0,
1994157,CHEMBL241970,4-[5-(4-methylphenyl)-3-trifluoromethyl-1H-pyrazol-1-yl]-1-methylsulfonyl-benzene,CHEMBL899614,A,,,Cytochrome P450 2C9,Inhibition of recombinant CYP2C9 by fluorescence inhibition assay,IC50,=,16000.0,nM,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(C)(=O)=O)cc2)cc1,CHEMBL1137572,"CYP2C9 structure-metabolism relationships: substrates, inhibitors, and metabolites.",J. Med. Chem.,2007.0,50,22,5382,5391,10.1021/jm070745g,17915853.0,
1994158,CHEMBL397230,4-[5-(4-methylphenyl)-3-trifluoromethyl-1H-pyrazol-1-yl]-1-methylsulfinyl-benzene,CHEMBL899614,A,,,Cytochrome P450 2C9,Inhibition of recombinant CYP2C9 by fluorescence inhibition assay,IC50,=,26000.0,nM,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc([S+](C)[O-])cc2)cc1,CHEMBL1137572,"CYP2C9 structure-metabolism relationships: substrates, inhibitors, and metabolites.",J. Med. Chem.,2007.0,50,22,5382,5391,10.1021/jm070745g,17915853.0,
1994159,CHEMBL241969,4-[5-(4-methylphenyl)-3-trifluoromethyl-1H-pyrazol-1-yl]-1-methylthio-benzene,CHEMBL899614,A,,,Cytochrome P450 2C9,Inhibition of recombinant CYP2C9 by fluorescence inhibition assay,IC50,>,40000.0,nM,CSc1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(C)cc2)cc1,CHEMBL1137572,"CYP2C9 structure-metabolism relationships: substrates, inhibitors, and metabolites.",J. Med. Chem.,2007.0,50,22,5382,5391,10.1021/jm070745g,17915853.0,
1994160,CHEMBL245196,4-[5-(4-methylphenyl)-3-phenyl-1H-pyrazol-1-yl]-benzenesulfonamide,CHEMBL899614,A,,,Cytochrome P450 2C9,Inhibition of recombinant CYP2C9 by fluorescence inhibition assay,IC50,=,16000.0,nM,Cc1ccc(-c2cc(-c3ccccc3)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,CHEMBL1137572,"CYP2C9 structure-metabolism relationships: substrates, inhibitors, and metabolites.",J. Med. Chem.,2007.0,50,22,5382,5391,10.1021/jm070745g,17915853.0,
1994161,CHEMBL397229,4-[3-trifluoromethyl-5-(4-methylphenyl)-1H-pyrazol-1-yl]-benzoic acid,CHEMBL899614,A,,,Cytochrome P450 2C9,Inhibition of recombinant CYP2C9 by fluorescence inhibition assay,IC50,>,40000.0,nM,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(C(=O)O)cc2)cc1,CHEMBL1137572,"CYP2C9 structure-metabolism relationships: substrates, inhibitors, and metabolites.",J. Med. Chem.,2007.0,50,22,5382,5391,10.1021/jm070745g,17915853.0,
1994162,CHEMBL242403,4-[3-trifluoromethyl-5-(4-trifluoromethylphenyl)-1H-pyrazol-1-yl]-benzoic acid,CHEMBL899614,A,,,Cytochrome P450 2C9,Inhibition of recombinant CYP2C9 by fluorescence inhibition assay,IC50,>,40000.0,nM,O=C(O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(C(F)(F)F)cc2)cc1,CHEMBL1137572,"CYP2C9 structure-metabolism relationships: substrates, inhibitors, and metabolites.",J. Med. Chem.,2007.0,50,22,5382,5391,10.1021/jm070745g,17915853.0,
1994917,CHEMBL427860,1-{2-[(1S)-(3-dimethylaminopropionyl)amino-2-methylpropyl]-4-methylphenyl}-4-[(2R)-methyl-3-(4-chlorophenyl)propionyl]piperazine,CHEMBL900823,A,,,Cytochrome P450 2C9,Inhibition of CYP2C9,IC50,>,10000.0,nM,Cc1ccc(N2CCN(C(=O)[C@H](C)Cc3ccc(Cl)cc3)CC2)c([C@@H](NC(=O)CCN(C)C)C(C)C)c1,CHEMBL1137579,Discovery of 1-[2-[(1S)-(3-dimethylaminopropionyl)amino-2-methylpropyl]-4-methylphenyl]-4-[(2R)-methyl-3-(4-chlorophenyl)-propionyl]piperazine as an orally active antagonist of the melanocortin-4 receptor for the potential treatment of cachexia.,J. Med. Chem.,2007.0,50,22,5249,5252,10.1021/jm070806a,17918824.0,
1997532,CHEMBL392525,"2-(4-(6-chloro-2-(4-(dimethylamino)phenyl)-3H-imidazo[4,5-b]pyridin-7-yl)piperazin-1-yl)-N-(thiazol-2-yl)acetamide",CHEMBL899974,A,,Homo sapiens,Cytochrome P450 2C9,Inhibition of human CYP2C9 after 10 mins,IC50,=,10000.0,nM,CN(C)c1ccc(-c2nc3c(N4CCN(CC(=O)Nc5nccs5)CC4)c(Cl)cnc3[nH]2)cc1,CHEMBL1137627,"Hit generation and exploration: imidazo[4,5-b]pyridine derivatives as inhibitors of Aurora kinases.",Bioorg. Med. Chem. Lett.,2007.0,17,23,6567,6571,10.1016/j.bmcl.2007.09.076,17933533.0,
1999460,CHEMBL392760,"N1-(6-chloroimidazo[2,1-b][1,3]thiazole-5-sulfonyl)tryptamine",CHEMBL900221,A,,Homo sapiens,Cytochrome P450 2C9,Inhibition of human CYP2C9,IC50,>,500000.0,nM,NCCc1cn(S(=O)(=O)c2c(Cl)nc3sccn23)c2ccccc12,CHEMBL1138245,"Discovery of N1-(6-chloroimidazo[2,1-b][1,3]thiazole-5-sulfonyl)tryptamine as a potent, selective, and orally active 5-HT(6) receptor agonist.",J. Med. Chem.,2007.0,50,23,5535,5538,10.1021/jm070521y,17948978.0,
2004072,CHEMBL398372,(S)-2-(5-(1-(2-amino-2-methylpropanamido)-2-(benzyloxy)ethyl)-1H-tetrazol-1-yl)ethyl 4-hydroxybutylcarbamate,CHEMBL901998,A,,,Cytochrome P450 2C9,Inhibition of CYP2C9,IC50,>,100000.0,nM,CC(C)(N)C(=O)N[C@H](COCc1ccccc1)c1nnnn1CCOC(=O)NCCCCO,CHEMBL1138292,Discovery of a tetrazole-based growth hormone secretagogue: 4-(hydroxybutyl)carbamic acid 2-{5-[1-(2-amino-2-methylpropionylamino)-2- benzyloxyethyl]tetrazol-1-yl}ethyl ester (BMS-317180).,J. Med. Chem.,2007.0,50,24,5890,5893,10.1021/jm7010595,17973363.0,
2006011,CHEMBL2062151,"(5R)-3-[3-fluoro-4-(1-oxidotetrahydro-2H-thiopyran-4-yl)phenyl]-2-oxo-1,3-oxazolidine-5-carboxamide",CHEMBL901177,A,,Homo sapiens,Cytochrome P450 2C9,Inhibition of human liver microsome CYP2C9,IC50,>,900000.0,nM,NC(=O)[C@H]1CN(c2ccc([C@H]3CC[S@+]([O-])CC3)c(F)c2)C(=O)O1,CHEMBL1138317,"Antibacterial oxazolidinones possessing a novel C-5 side chain. (5R)-trans-3-[3-Fluoro-4- (1-oxotetrahydrothiopyran-4-yl)phenyl]-2- oxooxazolidine-5-carboxylic acid amide (PF-00422602), a new lead compound.",J. Med. Chem.,2007.0,50,24,5886,5889,10.1021/jm070708p,17988109.0,
2006205,CHEMBL235952,2-(3-(4-(5-hydroxypyridin-2-yl)phenyl)propanamido)benzoic acid,CHEMBL900201,A,,Homo sapiens,Cytochrome P450 2C9,Inhibition of CYP2C9 in human liver microsomes,IC50,=,1600.0,nM,O=C(CCc1ccc(-c2ccc(O)cn2)cc1)Nc1ccccc1C(=O)O,CHEMBL1138322,Discovery of biaryl anthranilides as full agonists for the high affinity niacin receptor.,J. Med. Chem.,2007.0,50,25,6303,6306,10.1021/jm700942d,17994679.0,
2006212,CHEMBL235256,2-[3-(2'-chloro-4'-hydroxy-biphenyl-4-yl)-propionylamino]-benzoic acid,CHEMBL900201,A,,Homo sapiens,Cytochrome P450 2C9,Inhibition of CYP2C9 in human liver microsomes,IC50,<,400.0,nM,O=C(CCc1ccc(-c2ccc(O)cc2Cl)cc1)Nc1ccccc1C(=O)O,CHEMBL1138322,Discovery of biaryl anthranilides as full agonists for the high affinity niacin receptor.,J. Med. Chem.,2007.0,50,25,6303,6306,10.1021/jm700942d,17994679.0,
2006213,CHEMBL237248,"2-(3-(3-(5-hydroxypyridin-2-yl)-1,2,4-oxadiazol-5-yl)propanamido)benzoic acid",CHEMBL900201,A,,Homo sapiens,Cytochrome P450 2C9,Inhibition of CYP2C9 in human liver microsomes,IC50,=,42000.0,nM,O=C(CCc1nc(-c2ccc(O)cn2)no1)Nc1ccccc1C(=O)O,CHEMBL1138322,Discovery of biaryl anthranilides as full agonists for the high affinity niacin receptor.,J. Med. Chem.,2007.0,50,25,6303,6306,10.1021/jm700942d,17994679.0,
2006214,CHEMBL237247,2-(3-(5-(5-hydroxypyridin-2-yl)thiazol-2-yl)propanamido)benzoic acid,CHEMBL900201,A,,Homo sapiens,Cytochrome P450 2C9,Inhibition of CYP2C9 in human liver microsomes,IC50,=,4200.0,nM,O=C(CCc1ncc(-c2ccc(O)cn2)s1)Nc1ccccc1C(=O)O,CHEMBL1138322,Discovery of biaryl anthranilides as full agonists for the high affinity niacin receptor.,J. Med. Chem.,2007.0,50,25,6303,6306,10.1021/jm700942d,17994679.0,
2006215,CHEMBL237037,2-(3-(2-(5-hydroxypyridin-2-yl)thiazol-5-yl)propanamido)benzoic acid,CHEMBL900201,A,,Homo sapiens,Cytochrome P450 2C9,Inhibition of CYP2C9 in human liver microsomes,IC50,=,5700.0,nM,O=C(CCc1cnc(-c2ccc(O)cn2)s1)Nc1ccccc1C(=O)O,CHEMBL1138322,Discovery of biaryl anthranilides as full agonists for the high affinity niacin receptor.,J. Med. Chem.,2007.0,50,25,6303,6306,10.1021/jm700942d,17994679.0,
2006216,CHEMBL236163,2-(3-(1-(4-hydroxyphenyl)-5-methyl-1H-pyrazol-4-yl)propanamido)benzoic acid,CHEMBL900201,A,,Homo sapiens,Cytochrome P450 2C9,Inhibition of CYP2C9 in human liver microsomes,IC50,=,15000.0,nM,Cc1c(CCC(=O)Nc2ccccc2C(=O)O)cnn1-c1ccc(O)cc1,CHEMBL1138322,Discovery of biaryl anthranilides as full agonists for the high affinity niacin receptor.,J. Med. Chem.,2007.0,50,25,6303,6306,10.1021/jm700942d,17994679.0,
2006217,CHEMBL236162,2-(3-(2-(2-chloro-4-hydroxyphenyl)thiazol-5-yl)propanamido)benzoic acid,CHEMBL900201,A,,Homo sapiens,Cytochrome P450 2C9,Inhibition of CYP2C9 in human liver microsomes,IC50,=,2800.0,nM,O=C(CCc1cnc(-c2ccc(O)cc2Cl)s1)Nc1ccccc1C(=O)O,CHEMBL1138322,Discovery of biaryl anthranilides as full agonists for the high affinity niacin receptor.,J. Med. Chem.,2007.0,50,25,6303,6306,10.1021/jm700942d,17994679.0,
2006654,CHEMBL266647,N-(1S-[2-{4-[(2R)-methyl-3-(4-chlorophenyl)propionyl]-1-piperazinyl}-5-chlorophenyl]-3-methylbutyl)-3-(dimethylamino)propionamide,CHEMBL901391,A,,,Cytochrome P450 2C9,Inhibition of CYP2C9,IC50,>,10000.0,nM,CC(C)C[C@H](NC(=O)CCN(C)C)c1cc(Cl)ccc1N1CCN(C(=O)[C@H](C)Cc2ccc(Cl)cc2)CC1,CHEMBL1138325,"Design, synthesis, in vitro, and in vivo characterization of phenylpiperazines and pyridinylpiperazines as potent and selective antagonists of the melanocortin-4 receptor.",J. Med. Chem.,2007.0,50,25,6356,6366,10.1021/jm701137s,17994683.0,
2010739,CHEMBL240185,4-(4-fluoro-benzoyl)-1-[4-(3-piperidin-1-yl-propoxy)-phenyl]-piperazin-2-one formic acid,CHEMBL903102,A,,Homo sapiens,Cytochrome P450 2C9,Inhibition of human CYP2C9,IC50,>,100000.0,nM,O=C(c1ccc(F)cc1)N1CCN(c2ccc(OCCCN3CCCCC3)cc2)C(=O)C1.O=CO,CHEMBL1138361,4-acyl-1-(4-aminoalkoxyphenyl)-2-ketopiperazines as a novel class of non-brain-penetrant histamine H3 receptor antagonists.,J. Med. Chem.,2007.0,50,26,6706,6717,10.1021/jm0708228,18052318.0,
2010750,CHEMBL239099,4-(1-(4-(1-cyclobutylpiperidin-4-yloxy)phenyl)-2-oxopiperazine-4-carbonyl)benzonitrile formic acid,CHEMBL903102,A,,Homo sapiens,Cytochrome P450 2C9,Inhibition of human CYP2C9,IC50,>,100000.0,nM,N#Cc1ccc(C(=O)N2CCN(c3ccc(OC4CCN(C5CCC5)CC4)cc3)C(=O)C2)cc1.O=CO,CHEMBL1138361,4-acyl-1-(4-aminoalkoxyphenyl)-2-ketopiperazines as a novel class of non-brain-penetrant histamine H3 receptor antagonists.,J. Med. Chem.,2007.0,50,26,6706,6717,10.1021/jm0708228,18052318.0,
2010751,CHEMBL239299,"(R)-4-(2,4-difluorobenzoyl)-1-(4-(3-(2-methylpyrrolidin-1-yl)propoxy)phenyl)piperazin-2-one formic acid",CHEMBL903102,A,,Homo sapiens,Cytochrome P450 2C9,Inhibition of human CYP2C9,IC50,>,100000.0,nM,C[C@@H]1CCCN1CCCOc1ccc(N2CCN(C(=O)c3ccc(F)cc3F)CC2=O)cc1.O=CO,CHEMBL1138361,4-acyl-1-(4-aminoalkoxyphenyl)-2-ketopiperazines as a novel class of non-brain-penetrant histamine H3 receptor antagonists.,J. Med. Chem.,2007.0,50,26,6706,6717,10.1021/jm0708228,18052318.0,
2010752,CHEMBL534958,4-(2-oxo-1-(4-(3-(piperidin-1-yl)propoxy)phenyl)piperazine-4-carbonyl)benzonitrile hydrochloride,CHEMBL903102,A,,Homo sapiens,Cytochrome P450 2C9,Inhibition of human CYP2C9,IC50,>,100000.0,nM,Cl.N#Cc1ccc(C(=O)N2CCN(c3ccc(OCCCN4CCCCC4)cc3)C(=O)C2)cc1,CHEMBL1138361,4-acyl-1-(4-aminoalkoxyphenyl)-2-ketopiperazines as a novel class of non-brain-penetrant histamine H3 receptor antagonists.,J. Med. Chem.,2007.0,50,26,6706,6717,10.1021/jm0708228,18052318.0,
2012796,CHEMBL246970,"N2-(2-chlorobenzyl)-N4-((4-(aminomethyl)cyclohexyl)methyl)-5-nitropyrimidine-2,4-diamine",CHEMBL902306,A,,,Cytochrome P450 2C9,Inhibition of CYP2C9,IC50,=,1000.0,nM,NCC1CCC(CNc2nc(NCc3ccccc3Cl)ncc2[N+](=O)[O-])CC1,CHEMBL1138386,Discovery of potent and selective PKC-theta inhibitors.,Bioorg. Med. Chem. Lett.,2007.0,17,1,225,230,10.1016/j.bmcl.2006.09.056,17055721.0,
2012807,CHEMBL246161,"N2-(2-chlorobenzyl)-5-nitro-N4-(piperidin-4-ylmethyl)pyrimidine-2,4-diamine",CHEMBL902306,A,,,Cytochrome P450 2C9,Inhibition of CYP2C9,IC50,=,17600.0,nM,O=[N+]([O-])c1cnc(NCc2ccccc2Cl)nc1NCC1CCNCC1,CHEMBL1138386,Discovery of potent and selective PKC-theta inhibitors.,Bioorg. Med. Chem. Lett.,2007.0,17,1,225,230,10.1016/j.bmcl.2006.09.056,17055721.0,
2012808,CHEMBL246160,"N2-(2-chlorobenzyl)-N4-((4-((dimethylamino)methyl)cyclohexyl)methyl)-5-nitropyrimidine-2,4-diamine",CHEMBL902306,A,,,Cytochrome P450 2C9,Inhibition of CYP2C9,IC50,=,8400.0,nM,CN(C)CC1CCC(CNc2nc(NCc3ccccc3Cl)ncc2[N+](=O)[O-])CC1,CHEMBL1138386,Discovery of potent and selective PKC-theta inhibitors.,Bioorg. Med. Chem. Lett.,2007.0,17,1,225,230,10.1016/j.bmcl.2006.09.056,17055721.0,
2012809,CHEMBL392642,"N2-(2-(methylthio)benzyl)-N4-((4-(aminomethyl)cyclohexyl)methyl)-5-nitropyrimidine-2,4-diamine",CHEMBL902306,A,,,Cytochrome P450 2C9,Inhibition of CYP2C9,IC50,=,1400.0,nM,CSc1ccccc1CNc1ncc([N+](=O)[O-])c(NCC2CCC(CN)CC2)n1,CHEMBL1138386,Discovery of potent and selective PKC-theta inhibitors.,Bioorg. Med. Chem. Lett.,2007.0,17,1,225,230,10.1016/j.bmcl.2006.09.056,17055721.0,
2019833,CHEMBL240436,N-(4-chlorobenzyl)-2-(N-(2-ethylphenyl)-4-methylphenylsulfonamido)acetamide,CHEMBL902281,A,,,Cytochrome P450 2C9,Inhibition of CYP2C9,IC50,=,6309.57,nM,CCc1ccccc1N(CC(=O)NCc1ccc(Cl)cc1)S(=O)(=O)c1ccc(C)cc1,CHEMBL1139103,Identification of novel glycine sulfonamide antagonists for the EP1 receptor.,Bioorg. Med. Chem. Lett.,2007.0,17,6,1750,1754,10.1016/j.bmcl.2006.12.060,17236765.0,
